Date,Time,Outdoor air temperature °C,Outdoor relative humidity %,Outdoor dew point °C,Thermal sensation °C,Heat index °C,THSW index°C,Solar radiation W/m^2,Solar radiation MJ/300s,Degree-days D-D,Indoor air temperature °C,Indoor relative humidity %,Indoor dew point °C,Saturation vapor pressure es (kPa),Actual vapor pressure ea (kPa),Vapor pressure deficit VPD (kPa),Slope vapor pressure curve Delta (kPa/C),Atmospheric pressure P (kPa),Psychrometric constant Gamma (kPa/C),Outdoor solar radiation Rs (MJ/m2/h),Indoor solar radiation Rs (MJ/m2/h),Extraterrestrial radiation Ra (MJ/m2/h),Clear-sky radiation Rso (MJ/m2/h),Net shortwave radiation Rns (MJ/m2/h),Net longwave radiation Rnl (MJ/m2/h),Net radiation Rn (MJ/m2/h),Soil heat flux G (MJ/m2/h),Evapotranspiration ETo (mm/h)
13/07/2020,06:00:00,24.491666666666664,63.66666666666666,17.175,24.491666666666664,25.125,23.133333333333336,0.0,0.0,0.0211666666666666,26.558333333333334,56.0,17.058333333333334,3.473993261046093,1.9454362261858122,1.5285570348602806,0.20448398303802506,87.44448266783817,0.05815058097411239,0.0,0.0,0.21327752079005755,0.16526021975938399,0.0,0.013123252738103322,-0.013123252738103322,-0.0013123252738103323,0.024426022523167043
13/07/2020,07:00:00,23.65833333333333,65.58333333333333,16.816666666666666,23.65833333333333,24.366666666666664,23.141666666666666,0.0,0.0,0.0183333333333333,26.34166666666667,56.0,16.841666666666665,3.4299319414455915,1.9207618872095316,1.50917005423606,0.20222244629475392,87.44448266783817,0.05815058097411239,0.0,0.0,1.213576121144543,0.9403515932300606,0.0,0.013197663944692056,-0.013197663944692056,-0.0013197663944692056,0.02430923713069435
13/07/2020,08:00:00,23.7,66.08333333333333,16.974999999999998,23.7,24.433333333333334,23.28333333333333,0.0,0.0,0.0185,26.20833333333333,56.333333333333336,16.808333333333334,3.403059997582302,1.9170571319713634,1.4860028656109385,0.20084122044801705,87.44448266783817,0.05815058097411239,0.0,0.0,2.2470958907642427,1.7411847219175811,0.0,0.013191074118673226,-0.013191074118673226,-0.0013191074118673227,0.024040681936769188
13/07/2020,09:00:00,24.316666666666663,65.91666666666667,17.55,24.316666666666663,25.075,23.95833333333333,2.9166666666666665,3.024,0.0206666666666666,26.275,57.0,17.075,3.416472948135203,1.9473895804370656,1.4690833676981374,0.201530837636538,87.44448266783817,0.05815058097411239,0.010499999999999999,0.00588,3.171154752399116,2.457200971443979,0.0045276,0.013064846483021532,-0.008537246483021533,-0.0008537246483021533,0.02490694984772229
13/07/2020,10:00:00,25.09166666666667,63.083333333333336,17.575,25.09166666666667,25.71666666666667,24.633333333333336,5.416666666666667,5.616,0.0235,26.73333333333333,57.66666666666666,17.691666666666666,3.5099404411904627,2.024065654419833,1.4858747867706295,0.20632610708308396,87.44448266783817,0.05815058097411239,0.0195,0.010920000000000001,3.9227796217082114,3.039605017676825,0.008408400000000002,0.012798830041871554,-0.004390430041871552,-0.00043904300418715525,0.025816757806711603
13/07/2020,11:00:00,25.7,58.0,16.8,25.7,26.15,24.991666666666664,1.8333333333333333,1.9008,0.0255,27.475,54.25,17.400000000000002,3.6659093525505795,1.9887558237586893,1.6771535287918902,0.21428892321065723,87.44448266783817,0.05815058097411239,0.0066,0.0036960000000000005,4.450748505966946,3.4487069873335474,0.0028459200000000005,0.013086080249314158,-0.010240160249314158,-0.0010240160249314159,0.026754177050108397
13/07/2020,12:00:00,27.7,54.16666666666666,17.591666666666665,27.7,28.366666666666664,27.20833333333333,0.0,0.0,0.0325,28.5,51.0,17.400000000000002,3.891379531185216,1.98460356090446,1.9067759702807558,0.225717686867152,87.44448266783817,0.05815058097411239,0.0,0.0,4.71908119822292,3.656627257255012,0.0,0.01328464798777529,-0.01328464798777529,-0.001328464798777529,0.028518771888082814
13/07/2020,13:00:00,28.491666666666664,50.41666666666666,17.175,28.491666666666664,29.3,28.125,0.0,0.0,0.03525,29.1,47.583333333333336,16.833333333333332,4.0288844232591545,1.9170775047341477,2.111806918525007,0.23264210672547564,87.44448266783817,0.05815058097411239,0.0,0.0,4.709491268939628,3.64919640465056,0.0,0.013708071913262579,-0.013708071913262579,-0.001370807191326258,0.030957341766160044
13/07/2020,16:00:00,32.49166666666667,41.25,17.6125,32.49166666666667,33.63333333333333,32.55416666666667,4.375,2.16825,0.0983333333333333,30.6125,44.875,17.2625,4.394427265493832,1.9719992353903568,2.422428030103475,0.250892847622645,87.44448266783817,0.05815058097411239,0.01575,0.008820000000000001,3.1128660495675033,2.4120353871678755,0.006791400000000001,0.013720720489403518,-0.006929320489403517,-0.0006929320489403517,0.03549899563165494
13/07/2020,17:00:00,32.80833333333333,39.458333333333336,17.204166666666666,32.80833333333333,33.82916666666667,33.275,52.125,25.07055,0.1006666666666666,32.44166666666667,41.625,17.666666666666668,4.874739762954558,2.0291104263298347,2.8456293366247234,0.27455371013037116,87.44448266783817,0.05815058097411239,0.18764999999999998,0.105084,2.179217258649341,1.6885882850370284,0.08091468,0.013777176163429864,0.06713750383657013,0.006713750383657013,0.06029794025723949
13/07/2020,18:00:00,31.558333333333334,42.458333333333336,17.20416666666667,31.558333333333334,32.395833333333336,32.895833333333336,96.625,51.06075,0.0914166666666666,32.454166666666666,41.79166666666666,17.841666666666665,4.878172876846137,2.038669748115281,2.8395031287308563,0.2747216068599851,87.44448266783817,0.05815058097411239,0.34785,0.19479600000000002,1.1407333763502359,0.8839086639987438,0.14999292000000003,0.04526385916250714,0.1047290608374929,0.01047290608374929,0.07112558646580287
